x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	flags4	flags5	flags6	flags7	buffer1	buffer1_flag	buffer2	city_1	city_2	district	owner	world_wonder	tile_length
56	16	1512823	524295	393221	1900572	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
57	16	1512878	524295	393221	1900572	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
58	16	1512933	524295	393221	1900572	2213004848	2973166745	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	1	2	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
59	16	1513012	524295	393221	1835035	2213004848	2973166745	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	3	49	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
60	16	1513091	524295	393221	1835035	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
61	16	1513146	524295	393221	1835035	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
62	16	1513201	524295	393221	1835035	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
63	16	1513256	2293794	1245202	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
64	16	1513311	2293794	1245202	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
65	16	1513366	524295	393221	1769498	2213004848	2973166745	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
66	16	1513445	524295	393221	1769498	4226188894	2265104033	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
67	16	1513524	524295	393221	1769498	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
68	16	1513579	524295	393221	1769498	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
69	16	1513634	524295	393221	1769498	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
70	16	1513689	524295	393221	1769498	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
71	16	1513744	524295	393221	1769498	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
72	16	1513799	524295	393221	1769498	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
73	16	1513854	524295	393221	1769498	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	2	3	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
74	16	1513933	524295	393221	1769498	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	2	24	0	32	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
75	16	1514012	1245202	720906	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
76	16	1514067	1245202	720906	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
77	16	1514122	1245202	720906	4294967295	1248885265	4294967295	0	4294967295	0	673592983	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
78	16	1514177	1245202	720906	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
79	16	1514232	1245202	720906	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
80	16	1514287	524295	393221	327684	4226188894	4294967295	0	3649885334	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
81	16	1514342	524295	393221	327684	4226188894	4294967295	0	3649885334	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
82	16	1514397	524295	393221	327684	4226188894	4294967295	0	3649885334	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
83	16	1514452	524295	393221	327684	4226188894	4294967295	0	3649885334	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
0	17	1514507	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
1	17	1514562	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
2	17	1514617	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
3	17	1514672	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
4	17	1514727	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
5	17	1514782	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
6	17	1514837	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
7	17	1514892	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
8	17	1514947	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
9	17	1515002	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
10	17	1515057	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
11	17	1515112	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
12	17	1515167	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
13	17	1515222	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
14	17	1515277	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
15	17	1515332	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
16	17	1515387	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
17	17	1515442	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
18	17	1515497	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
19	17	1515552	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
20	17	1515607	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	915726565	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
21	17	1515662	524295	393221	2031646	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
22	17	1515717	524295	393221	2031646	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	-1	1	4	0	128	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
23	17	1515772	524295	393221	2031646	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	5	2	12	0	160	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
24	17	1515851	524295	393221	2031646	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	5	2	12	0	160	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
25	17	1515906	524295	393221	2031646	4226188894	4294967295	0	2214543540	0	1096685260	1	4294967295	-1	-1	0	3	4	5	3	14	0	224	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
26	17	1515961	524295	393221	2031646	4226188894	4294967295	0	2214543540	1	4294967295	0	4294967295	-1	-1	0	0	-1	-1	4	51	0	64	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
27	17	1516016	524295	393221	2031646	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	4	-1	-1	5	2	24	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
28	17	1516071	524295	393221	2031646	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
29	17	1516150	524295	393221	2031646	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	5	-1	4	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
30	17	1516229	524295	393221	2031646	4226188894	4294967295	0	2214543540	1	1807168256	1	4294967295	-1	-1	5	-1	-1	5	1	8	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
31	17	1516284	524295	393221	1900572	3872285854	170002756	0	2214543540	0	1890872177	1	4294967295	-1	-1	4	0	-1	-1	1	2	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
32	17	1516363	524295	393221	1900572	3872285854	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	7	-1	-1	-1	2	48	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
33	17	1516442	524295	393221	1900572	3872285854	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
34	17	1516521	524295	393221	1900572	3872285854	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
35	17	1516600	524295	393221	1900572	3872285854	170002756	0	2214543540	0	1791970261	1	4294967295	-1	-1	6	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
36	17	1516679	2883627	393221	4294967295	2746853616	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	32	0	0	0	0	0	""	""	""	""	""	""	""	""	55
37	17	1516734	2883627	393221	4294967295	2746853616	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	32	0	0	0	0	0	""	""	""	""	""	""	""	""	55
38	17	1516789	2883627	393221	4294967295	2746853616	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	0	0	0	0	""	""	""	""	""	""	""	""	55
39	17	1516844	524295	393221	1900572	3872285854	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
40	17	1516923	524295	393221	1900572	3872285854	4294967295	0	2214543540	0	1864536632	1	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
41	17	1516978	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	3	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
42	17	1517033	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	1	1	0	0	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	6	4294967295	72
43	17	1517105	524295	393221	1900572	4226188894	4294967295	0	2214543540	1	4294967295	0	4294967295	-1	-1	3	3	4	-1	4	39	0	192	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	6	4294967295	72
44	17	1517177	524295	393221	1900572	4226188894	4294967295	0	2214543540	1	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	1	16	0	0	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	6	4294967295	72
45	17	1517249	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
46	17	1517304	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
47	17	1517359	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
48	17	1517414	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
49	17	1517493	524295	393221	1900572	3872285854	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
50	17	1517572	2752553	393221	4294967295	2746853616	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	0	0	0	0	""	""	""	""	""	""	""	""	55
51	17	1517627	524295	393221	1966109	4226188894	170002756	0	2214543540	0	3929429705	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
52	17	1517706	524295	393221	1900572	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	2	3	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
53	17	1517785	524295	393221	1900572	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	2	24	0	32	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
54	17	1517864	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
55	17	1517919	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
56	17	1517974	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
57	17	1518029	524295	393221	1900572	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
58	17	1518084	524295	393221	1835035	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
59	17	1518163	524295	393221	1835035	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	5	3	14	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
60	17	1518242	524295	393221	1835035	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	48	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
61	17	1518321	524295	393221	1835035	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
62	17	1518376	524295	393221	1835035	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
63	17	1518431	524295	393221	2097183	2213004848	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
64	17	1518486	524295	393221	2097183	2213004848	2973166745	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
65	17	1518565	524295	393221	2097183	2213004848	2973166745	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	5	3	14	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
66	17	1518644	524295	393221	2097183	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	3	49	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
67	17	1518723	524295	393221	2097183	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
68	17	1518802	524295	393221	2097183	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
69	17	1518881	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
70	17	1518936	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	3823567475	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
71	17	1518991	524295	393221	2097183	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	1	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
72	17	1519070	524295	393221	2097183	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	3	35	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
73	17	1519149	524295	393221	2097183	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	2	24	0	32	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
74	17	1519228	524295	393221	2162720	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
75	17	1519283	524295	393221	2162720	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
76	17	1519338	524295	393221	2162720	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
77	17	1519393	524295	393221	2228257	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	2	3	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
78	17	1519472	524295	393221	2293794	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	16	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
79	17	1519551	524295	393221	327684	4226188894	4294967295	0	2214543540	0	3433347640	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
80	17	1519606	524295	393221	327684	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
81	17	1519661	524295	393221	327684	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
82	17	1519716	524295	393221	327684	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
83	17	1519771	524295	393221	327684	4226188894	4294967295	0	2214543540	0	3823567475	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
0	18	1519826	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
1	18	1519881	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
2	18	1519936	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
3	18	1519991	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
4	18	1520046	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
5	18	1520101	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
6	18	1520156	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
7	18	1520211	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
8	18	1520266	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
9	18	1520321	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
10	18	1520376	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
11	18	1520431	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
12	18	1520486	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
13	18	1520541	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
